service_id,date,exception_type
96,20181216,1
100,20181216,1
105,20181216,1
56,20181217,1
85,20181217,1
97,20181217,1
101,20181217,1
109,20181217,1
56,20181218,1
85,20181218,1
97,20181218,1
101,20181218,1
109,20181218,1
56,20181219,1
85,20181219,1
97,20181219,1
101,20181219,1
109,20181219,1
56,20181220,1
85,20181220,1
97,20181220,1
101,20181220,1
109,20181220,1
57,20181221,1
86,20181221,1
98,20181221,1
102,20181221,1
110,20181221,1
4,20181222,1
88,20181222,1
99,20181222,1
100,20181222,1
108,20181222,1
5,20181223,1
89,20181223,1
96,20181223,1
100,20181223,1
105,20181223,1
62,20181224,1
86,20181224,1
97,20181224,1
101,20181224,1
107,20181224,1
4,20181225,1
88,20181225,1
96,20181225,1
101,20181225,1
108,20181225,1
5,20181226,1
89,20181226,1
96,20181226,1
100,20181226,1
105,20181226,1
63,20181227,1
85,20181227,1
97,20181227,1
101,20181227,1
106,20181227,1
62,20181228,1
86,20181228,1
98,20181228,1
102,20181228,1
107,20181228,1
4,20181229,1
88,20181229,1
99,20181229,1
100,20181229,1
108,20181229,1
5,20181230,1
89,20181230,1
96,20181230,1
100,20181230,1
105,20181230,1
62,20181231,1
86,20181231,1
97,20181231,1
101,20181231,1
107,20181231,1
